"coord"	"no.cpgs"	"minfdr"	"Stouffer"	"maxbetafc"	"meanbetafc.x"	"meanbetafc.y"	"chr"	"start"	"end"	"width"	"mean_DB"	"max_DB"	"min_DB"
"550"	"chr14:54815745-54816172"	4	2.74902598083934e-14	1.39244988283932e-11	0.0700656170915573	0.0586881318326344	0.0586881318326344	"chr14"	54815745	54816172	428	0.061812652858638	0.0763481849427539	0.0358105635169566
"551"	"chr13:113748255-113748721"	3	1.08990952325635e-26	2.38963290773035e-22	0.0720118215717659	0.0618091702164324	0.0618091702164324	"chr13"	113748255	113748721	467	0.0618091702164324	0.0720118215717659	0.0507917697884571
"552"	"chr22:20192371-20192485"	2	1.6573916454466e-11	3.1880596077914e-10	0.0738008090909571	0.061730931488276	0.061730931488276	"chr22"	20192371	20192485	115	0.061730931488276	0.0738008090909571	0.0496610538855949
"553"	"chr10:134226361-134226547"	3	1.86646951523089e-21	1.37973747363301e-17	0.0703853705042207	0.0617028513063986	0.0617028513063986	"chr10"	134226361	134226547	187	0.0617028513063986	0.0703853705042207	0.0507227758986155
"554"	"chr16:69362629-69362743"	2	4.82537352381751e-14	4.92981863295337e-12	0.06752071607941	0.0585014994850374	0.0585014994850374	"chr16"	69362629	69362743	115	0.0616788297275686	0.0738753765644722	0.0494822828906649
"555"	"chr15:91423337-91423574"	4	8.57836341467846e-47	1.07995745521684e-36	0.0715650322447056	0.0616630567230394	0.0616630567230394	"chr15"	91423337	91423574	238	0.0616630567230394	0.0715650322447056	0.0426858602470623
"556"	"chr6:168778225-168778312"	3	6.37674841433896e-18	4.94205280299121e-16	0.0637352989141975	0.0616357626060257	0.0616357626060257	"chr6"	168778225	168778312	88	0.0616357626060257	0.0637352989141975	0.0600873282904297
"557"	"chr17:72442179-72443401"	4	3.33419709481969e-25	5.14426521164125e-28	0.0733434817686006	0.061576496941489	0.061576496941489	"chr17"	72442179	72443401	1223	0.061576496941489	0.0733434817686007	0.0489730424314556
"558"	"chr4:178650012-178650141"	2	7.85944140687825e-15	7.67097942160234e-13	0.0713322749193136	0.0615315665871481	0.0615315665871481	"chr4"	178650012	178650141	130	0.0615315665871481	0.0713322749193136	0.0517308582549826
"559"	"chr6:169272052-169274032"	11	6.39925685103808e-52	4.12128568114398e-54	0.0830489930365684	0.0615003374901734	0.0615003374901734	"chr6"	169272052	169274032	1981	0.0615003374901734	0.0830489930365684	0.036556658173907
"560"	"chr12:110399167-110399302"	2	4.19706304878919e-18	1.34708340908795e-15	0.0636108390273283	0.0614718849931938	0.0614718849931938	"chr12"	110399167	110399302	136	0.0614718849931938	0.0636108390273283	0.0593329309590593
"561"	"chr2:237412433-237412439"	2	2.45945835790326e-15	1.80212875884474e-13	0.0632717932545069	0.0613872689892461	0.0613872689892461	"chr2"	237412433	237412439	7	0.061387268989246	0.0632717932545069	0.0595027447239852
"562"	"chr16:4751267-4751569"	3	3.13145485128702e-28	1.15224306082583e-23	0.0780812009568423	0.061380191019903	0.061380191019903	"chr16"	4751267	4751569	303	0.061380191019903	0.0780812009568423	0.0512990459119785
"563"	"chr7:147500503-147500722"	2	8.59560492856916e-22	9.05238628395863e-18	0.0747256195671126	0.0613432525119874	0.0613432525119874	"chr7"	147500503	147500722	220	0.0613432525119874	0.0747256195671126	0.0479608854568622
"564"	"chr12:125242977-125243098"	2	8.04950304731675e-11	8.00333265111446e-10	0.0579199009547642	0.0558051234411091	0.0558051234411091	"chr12"	125242977	125243098	122	0.0612389616393231	0.0635791273572604	0.0588987959213858
"565"	"chr16:1362243-1362626"	2	1.32253423108408e-21	8.37426190467878e-17	0.0830722142851004	0.0612200207756659	0.0612200207756659	"chr16"	1362243	1362626	384	0.0612200207756659	0.0830722142851005	0.0393678272662314
"566"	"chr15:89386741-89386800"	2	8.94362079971887e-23	5.24518697124589e-19	0.064380693514748	0.061217689971396	0.061217689971396	"chr15"	89386741	89386800	60	0.0612176899713961	0.064380693514748	0.0580546864280441
"567"	"chr16:89242827-89242935"	2	3.27531862365189e-22	9.14831288709046e-18	0.0675469488099399	0.0611634374118568	0.0611634374118568	"chr16"	89242827	89242935	109	0.0611634374118568	0.0675469488099399	0.0547799260137736
"568"	"chr16:87110129-87110195"	2	4.03540754197258e-20	4.26351221208984e-17	0.0620568089591994	0.0611369227861021	0.0611369227861021	"chr16"	87110129	87110195	67	0.0611369227861021	0.0620568089591993	0.0602170366130048
"569"	"chr1:65641680-65642217"	2	1.8266198268323e-13	2.04789112606768e-11	0.0771846652237113	0.0611232138501931	0.0611232138501931	"chr1"	65641680	65642217	538	0.0611232138501931	0.0771846652237113	0.0450617624766749
"570"	"chr5:171538334-171538557"	2	2.96914602835964e-17	9.28536629821383e-15	0.0702186464948648	0.0610896127933302	0.0610896127933302	"chr5"	171538334	171538557	224	0.0610896127933302	0.0702186464948648	0.0519605790917956
"571"	"chr3:37458845-37459206"	2	5.11789614759939e-12	6.70702527494119e-11	0.0640131901438538	0.0610632051456891	0.0610632051456891	"chr3"	37458845	37459206	362	0.0610632051456892	0.0640131901438539	0.0581132201475244
"572"	"chr6:169562427-169562540"	2	2.40945579394478e-09	1.51221028548712e-08	0.0646747285856693	0.0610134646993543	0.0610134646993543	"chr6"	169562427	169562540	114	0.0610134646993542	0.0646747285856692	0.0573522008130393
"573"	"chr17:73915902-73915917"	2	8.60984430127967e-20	2.4022493089895e-16	0.0610473243806043	0.0609798632541022	0.0609798632541022	"chr17"	73915902	73915917	16	0.0609798632541021	0.0610473243806042	0.0609124021276
"574"	"chr10:131132657-131132745"	2	1.25818821084208e-18	3.79488872154539e-15	0.0679161525045771	0.0609385450679829	0.0609385450679829	"chr10"	131132657	131132745	89	0.0609385450679829	0.0679161525045771	0.0539609376313888
"575"	"chr17:77230242-77230580"	3	2.67853279570889e-32	5.65294155337545e-24	0.0873946697564081	0.0609157150264009	0.0609157150264009	"chr17"	77230242	77230580	339	0.0609157150264009	0.0873946697564081	0.0379039341820897
"576"	"chr17:79379665-79380706"	5	5.71149680978126e-39	2.56505712144559e-33	0.0823740713131275	0.0608853496500214	0.0608853496500214	"chr17"	79379665	79380706	1042	0.0608853496500214	0.0823740713131275	0.0316512799123494
"577"	"chr9:98266643-98267529"	3	3.09245315845943e-25	2.22349745671656e-23	0.0847973223001022	0.0554959026065185	0.0554959026065185	"chr9"	98266643	98267529	887	0.0608718188373734	0.092851100871711	0.0419956053579611
"578"	"chr6:169740686-169740781"	2	1.96379083629934e-19	2.36472068402514e-16	0.0647092297292908	0.0608087819712241	0.0608087819712241	"chr6"	169740686	169740781	96	0.0608087819712241	0.0647092297292908	0.0569083342131574
"579"	"chr5:139060476-139060922"	5	2.72898778849934e-39	1.37834930501821e-33	0.0710715588160633	0.0607864517526455	0.0607864517526455	"chr5"	139060476	139060922	447	0.0607864517526454	0.0710715588160633	0.0474587311828566
"580"	"chr1:16268457-16268969"	3	1.36273896354187e-35	5.13270801089204e-27	0.0638242311137572	0.0607675245899238	0.0607675245899238	"chr1"	16268457	16268969	513	0.0607675245899238	0.0638242311137572	0.0547337734724128
"581"	"chr22:50636559-50637945"	4	4.35745711567883e-24	6.18729158065782e-27	0.0768394118156012	0.0607100726345561	0.0607100726345561	"chr22"	50636559	50637945	1387	0.0607100726345561	0.0768394118156012	0.0391923068304306
"582"	"chr19:18885858-18885995"	2	4.87925338034615e-25	1.48029700862524e-20	0.062613753817565	0.0607000284423436	0.0607000284423436	"chr19"	18885858	18885995	138	0.0607000284423437	0.062613753817565	0.0587863030671223
"583"	"chr4:7985149-7986251"	3	1.86162594588825e-34	3.21933437186504e-17	0.0943771248580245	0.0606858410780532	0.0606858410780532	"chr4"	7985149	7986251	1103	0.0606858410780532	0.0943771248580244	-0.00242670067588635
"584"	"chr10:134491205-134491593"	4	1.58767847441749e-23	6.62441286507111e-21	0.0771682912958395	0.0574978966449544	0.0574978966449544	"chr10"	134491205	134491593	389	0.0606811218592971	0.0843790088751871	0.0446702336850549
"585"	"chr19:1427972-1429696"	5	7.5842863183598e-45	2.65607820513247e-41	0.0735247994362953	0.0606557304370344	0.0606557304370344	"chr19"	1427972	1429696	1725	0.0606557304370343	0.0735247994362953	0.0352824310577492
"586"	"chr1:240783328-240783389"	3	3.22962260551517e-26	2.10908834101164e-22	0.0746495185696926	0.0606512987489213	0.0606512987489213	"chr1"	240783328	240783389	62	0.0606512987489214	0.0746495185696926	0.0472877104375321
"587"	"chr13:111747937-111748083"	3	1.0914758627092e-20	3.11990732126803e-18	0.0621215973853739	0.0606422712762698	0.0606422712762698	"chr13"	111747937	111748083	147	0.0606422712762698	0.0621215973853739	0.0591993321728737
"588"	"chr9:136659313-136660231"	2	1.21444768327352e-18	5.22044888246435e-13	0.0850616629884761	0.0606253494466421	0.0606253494466421	"chr9"	136659313	136660231	919	0.0606253494466421	0.0850616629884762	0.036189035904808
"589"	"chr20:60886007-60886158"	3	5.82165741981007e-28	3.62135961178776e-23	0.0831069019331719	0.0606139212932441	0.0606139212932441	"chr20"	60886007	60886158	152	0.0606139212932441	0.0831069019331719	0.0460850470325519
"590"	"chr7:3988772-3989167"	4	6.32941116123677e-23	1.80261583469612e-20	0.0713928041549016	0.0605827802502985	0.0605827802502985	"chr7"	3988772	3989167	396	0.0605827802502985	0.0713928041549016	0.0542043002418075
"591"	"chr8:10906938-10907788"	4	6.65686730249729e-24	1.02719357921476e-21	0.0653355442128626	0.0589516366888652	0.0589516366888652	"chr8"	10906938	10907788	851	0.0605326391798207	0.0716595541766847	0.0531467384708391
"592"	"chr1:205550148-205550669"	2	2.80951783348685e-22	4.88885448772644e-18	0.0753030835120123	0.0605292680826804	0.0605292680826804	"chr1"	205550148	205550669	522	0.0605292680826804	0.0753030835120124	0.0457554526533485
"593"	"chr1:16057163-16058504"	4	5.87073960708568e-37	5.93978447840121e-23	0.09125303847572	0.0605111998796461	0.0605111998796461	"chr1"	16057163	16058504	1342	0.0605111998796461	0.0912530384757201	0.00274121569764452
"594"	"chr1:7700504-7700578"	2	4.92453719375575e-21	1.15999840551346e-16	0.076703120084148	0.0605032436573745	0.0605032436573745	"chr1"	7700504	7700578	75	0.0605032436573744	0.0767031200841479	0.0443033672306009
"595"	"chr2:2295451-2295901"	4	1.5393509945604e-35	8.11381006930414e-30	0.0854067169451719	0.0604487412409275	0.0604487412409275	"chr2"	2295451	2295901	451	0.0604487412409275	0.0854067169451719	0.0316388904135809
"596"	"chr8:144589984-144590015"	2	2.63531271521303e-17	1.46126621932842e-14	0.0620527877134052	0.0603911038971394	0.0603911038971394	"chr8"	144589984	144590015	32	0.0603911038971394	0.0620527877134053	0.0587294200808736
"597"	"chr6:18280398-18280525"	2	4.57927779269975e-17	8.23295836929505e-15	0.0624935070939749	0.0603783410535094	0.0603783410535094	"chr6"	18280398	18280525	128	0.0603783410535094	0.0624935070939749	0.058263175013044
"598"	"chr3:35722556-35723321"	2	8.63526189605112e-12	5.37667576775459e-11	0.0730559124396302	0.0603769887655564	0.0603769887655564	"chr3"	35722556	35723321	766	0.0603769887655564	0.0730559124396302	0.0476980650914826
"599"	"chr19:4371730-4371934"	3	1.97367670843024e-27	1.53093487993922e-22	0.0746825081544946	0.0603608049603021	0.0603608049603021	"chr19"	4371730	4371934	205	0.060360804960302	0.0746825081544947	0.0497916851356164
"600"	"chr7:101768676-101768874"	3	7.48501603686645e-17	8.67674975515506e-15	0.0650978869554696	0.0603451742567337	0.0603451742567337	"chr7"	101768676	101768874	199	0.0603451742567337	0.0650978869554696	0.0559695415101086
"601"	"chr13:113611440-113611873"	4	3.18973741779992e-25	6.60948662216635e-20	0.0723588626178885	0.0576302864447855	0.0576302864447855	"chr13"	113611440	113611873	434	0.0603005865766992	0.0723588626178885	0.0479095917858759
"602"	"chr7:807596-809109"	7	1.73460547160506e-35	3.47186269975921e-38	0.0769206360137818	0.0593452778816376	0.0593452778816376	"chr7"	807596	809109	1514	0.0602628301922957	0.0769206360137818	0.0283456189859603
"603"	"chr2:149639612-149640490"	5	1.42612216115613e-53	2.80299203248582e-38	0.0896596576993431	0.0602361729097291	0.0602361729097291	"chr2"	149639612	149640490	879	0.0602361729097291	0.0896596576993431	0.00992915985205478
"604"	"chr16:603743-605725"	10	4.08369480032931e-70	1.41508266691809e-74	0.0811042336396479	0.0601911838071667	0.0601911838071667	"chr16"	603743	605725	1983	0.0601911838071667	0.0811042336396479	0.0296316131540135
"605"	"chr13:114103452-114104057"	6	4.70109216360795e-45	7.19980320964088e-39	0.0751210334985289	0.0601895366150219	0.0601895366150219	"chr13"	114103452	114104057	606	0.0601895366150219	0.0751210334985289	0.0381487264161656
"606"	"chr2:9518324-9518751"	2	2.54207024286416e-18	1.35859245476608e-15	0.0640303126200451	0.0601764042038799	0.0601764042038799	"chr2"	9518324	9518751	428	0.0601764042038799	0.0640303126200451	0.0563224957877146
"607"	"chr16:89173705-89174012"	4	3.44347100401846e-17	3.71479768649835e-15	0.0864931967404086	0.0611568897161742	0.0611568897161742	"chr16"	89173705	89174012	308	0.0601587167955686	0.0864931967404087	0.00480881990948701
"608"	"chr19:10781796-10782187"	2	3.74581900122874e-19	1.97818858796311e-16	0.0723972971879535	0.0565844495211781	0.0565844495211781	"chr19"	10781796	10782187	392	0.0601251495670209	0.0794786972796391	0.0407716018544027
"609"	"chr17:74944775-74945219"	5	2.15857858706537e-42	3.88201968007674e-36	0.0749286857253798	0.0601137515714042	0.0601137515714042	"chr17"	74944775	74945219	445	0.0601137515714041	0.0749286857253798	0.0376260020948883
"610"	"chr13:113396111-113396948"	3	5.25916602783112e-35	5.60610890700071e-24	0.100815833794568	0.0600284200445937	0.0600284200445937	"chr13"	113396111	113396948	838	0.0600284200445938	0.100815833794568	0.0288270670913323
"611"	"chr9:139228229-139228912"	4	3.50327215340434e-41	6.21419665926168e-32	0.078576876393628	0.0599889320888614	0.0599889320888614	"chr9"	139228229	139228912	684	0.0599889320888614	0.078576876393628	0.0105124512381677
"612"	"chr12:123595024-123595122"	2	8.96706000601437e-19	9.51267880667266e-15	0.0721759785842845	0.0599881542171235	0.0599881542171235	"chr12"	123595024	123595122	99	0.0599881542171234	0.0721759785842845	0.0478003298499624
"613"	"chr11:68850875-68851932"	7	1.51667533302236e-45	1.33956930883737e-24	0.0855347641124542	0.059945183851888	0.059945183851888	"chr11"	68850875	68851932	1058	0.0599451838518881	0.0855347641124542	-0.00115155103317222
"614"	"chr8:852074-852569"	3	2.36973108950355e-21	1.76345327413966e-16	0.0833437093913003	0.0598909409850273	0.0598909409850273	"chr8"	852074	852569	496	0.0598909409850273	0.0833437093913003	0.0175907752201707
"615"	"chr16:58568272-58569180"	2	2.92681937198763e-14	1.3439236185604e-13	0.0653362327134693	0.0597329297930895	0.0597329297930895	"chr16"	58568272	58569180	909	0.0597329297930895	0.0653362327134693	0.0541296268727097
"616"	"chr19:2525290-2525459"	3	1.83176138740452e-17	3.19361991481266e-15	0.0756314591516752	0.0597285154482966	0.0597285154482966	"chr19"	2525290	2525459	170	0.0597285154482966	0.0756314591516751	0.0336668250400333
"617"	"chr5:176166629-176167283"	4	9.48120450371557e-22	1.28885772843074e-19	0.073648907061271	0.0587937249060387	0.0587937249060387	"chr5"	176166629	176167283	655	0.0597084092369561	0.073648907061271	0.03886506727364
"618"	"chr14:39308079-39308881"	2	2.8485313056831e-23	2.12132403238393e-16	0.0868502860147738	0.0596326246787394	0.0596326246787394	"chr14"	39308079	39308881	803	0.0596326246787394	0.0868502860147737	0.0324149633427051
"619"	"chr5:172305889-172306136"	5	8.24554610010768e-26	1.37848384515648e-22	0.0651953897237374	0.0586114628126217	0.0586114628126217	"chr5"	172305889	172306136	248	0.0595989270808397	0.0651953897237373	0.0492964635435963
"620"	"chr8:110020783-110020924"	2	6.68231960847596e-19	8.07336010959183e-16	0.0741850309809654	0.0595833879994217	0.0595833879994217	"chr8"	110020783	110020924	142	0.0595833879994217	0.0741850309809654	0.0449817450178779
"621"	"chr19:2064854-2065374"	3	8.45027111735341e-23	4.93234303766642e-20	0.0621904240824321	0.057599460017159	0.057599460017159	"chr19"	2064854	2065374	521	0.0595579974167237	0.0680660362811265	0.0547747167677939
"622"	"chr13:113629249-113637903"	28	2.01485811650374e-49	8.30586975687167e-164	0.0839340174454752	0.0595552055485596	0.0595552055485596	"chr13"	113629249	113637903	8655	0.0595552055485596	0.0839340174454752	0.0248653290941605
"623"	"chr8:143085750-143086459"	6	1.0242785781556e-37	1.47106108452966e-29	0.0817518256984931	0.0595476434163728	0.0595476434163728	"chr8"	143085750	143086459	710	0.0595476434163728	0.0817518256984931	0.0418700671363409
"624"	"chr19:15083616-15084823"	8	1.94897537435237e-52	1.4988690760654e-50	0.0748935214592525	0.0589143137776706	0.0589143137776706	"chr19"	15083616	15084823	1208	0.0595467648080877	0.0748935214592526	0.0488996825281846
"625"	"chr11:792013-792861"	3	1.15855353223626e-28	1.10001992064646e-25	0.0675243419941574	0.0594810904374096	0.0594810904374096	"chr11"	792013	792861	849	0.0594810904374095	0.0675243419941574	0.0498014749244189
"626"	"chr13:111281037-111281479"	5	1.009416029631e-25	5.14105826870901e-23	0.0706486498134558	0.058260732563297	0.058260732563297	"chr13"	111281037	111281479	443	0.059472165066787	0.0737488866938348	0.0423435202864549
"627"	"chr11:64702921-64703637"	6	1.85698289414018e-59	2.55138775566341e-48	0.0793382400833061	0.0587886466120255	0.0587886466120255	"chr11"	64702921	64703637	717	0.0594339971831685	0.0793382400833061	0.0424870564435984
"628"	"chr4:816968-817492"	2	4.33288789107009e-13	4.20594818140244e-12	0.0689150549382551	0.0594114406103962	0.0594114406103962	"chr4"	816968	817492	525	0.0594114406103963	0.0689150549382552	0.0499078262825373
"629"	"chr4:187765617-187766591"	2	1.72216523722113e-14	3.89644495725106e-11	0.0830323385787577	0.0576408734436013	0.0576408734436013	"chr4"	187765617	187766591	975	0.0594063305862041	0.0830323385787576	0.0357803225936507
"630"	"chr3:48725172-48725646"	2	2.63906978607115e-23	1.04367569667256e-15	0.0801502589296879	0.0593786944061214	0.0593786944061214	"chr3"	48725172	48725646	475	0.0593786944061214	0.0801502589296879	0.0386071298825549
"631"	"chr8:10207852-10208257"	4	9.34834721811042e-27	7.72013525709547e-23	0.0772609941058273	0.0557997481246383	0.0557997481246383	"chr8"	10207852	10208257	406	0.0593458262435741	0.0848615799460408	0.0370489775374512
"632"	"chr8:21961746-21961788"	2	2.88146793489624e-13	7.93048874678822e-12	0.0608253731420866	0.0565542658246287	0.0565542658246287	"chr8"	21961746	21961788	43	0.0593233524317047	0.0663635463562385	0.0522831585071709
"633"	"chr15:27494244-27494382"	2	2.22173133430296e-15	8.19549117490308e-10	0.077617365013722	0.0622193648292749	0.0622193648292749	"chr15"	27494244	27494382	139	0.0593183576856054	0.077617365013722	0.0410193503574889
"634"	"chr5:2866388-2867363"	6	5.55927481051845e-39	4.59926117887585e-32	0.0849299537060855	0.0573546356811667	0.0573546356811667	"chr5"	2866388	2867363	976	0.0592985898508006	0.0935016213851001	0.0319218976877157
"635"	"chr17:77206389-77208211"	5	1.01783336085549e-34	3.03944990593705e-36	0.0723452059151308	0.0592965387805534	0.0592965387805534	"chr17"	77206389	77208211	1823	0.0592965387805534	0.0723452059151308	0.0410320538968503
"636"	"chr6:34074282-34074955"	2	2.57032031606903e-19	1.48493442571018e-18	0.06491485846227	0.0592907872971792	0.0592907872971792	"chr6"	34074282	34074955	674	0.0592907872971792	0.06491485846227	0.0536667161320884
"637"	"chr17:73044542-73045429"	3	1.18876548092213e-25	3.18195796001136e-19	0.086734084891262	0.0592803077202874	0.0592803077202874	"chr17"	73044542	73045429	888	0.0592803077202874	0.086734084891262	0.0423939170109588
"638"	"chr20:62383275-62384963"	5	9.23731407814356e-25	6.00995199438352e-30	0.0679128065700249	0.0592071990063603	0.0592071990063603	"chr20"	62383275	62384963	1689	0.0592071990063603	0.0679128065700249	0.0550787272318741
"639"	"chr8:61765391-61765468"	3	4.62856509155522e-36	6.18122317692939e-23	0.0918383283375389	0.05919265560883	0.05919265560883	"chr8"	61765391	61765468	78	0.0591926556088299	0.0918383283375389	0.004596388430961
"640"	"chr7:3919928-3920534"	6	1.35205988350358e-45	2.63394915375407e-38	0.0685478966756022	0.0591806069163202	0.0591806069163202	"chr7"	3919928	3920534	607	0.0591806069163202	0.0685478966756022	0.0415701090760177
"641"	"chr20:62549301-62549385"	3	1.61200292443134e-24	7.60519506180352e-19	0.0649202590034758	0.0591147193380551	0.0591147193380551	"chr20"	62549301	62549385	85	0.0591147193380551	0.0649202590034758	0.0480109535599113
"642"	"chr1:2202931-2203648"	4	9.75383612214617e-28	2.25553458824245e-23	0.0652460681854744	0.0565574000090726	0.0565574000090726	"chr1"	2202931	2203648	718	0.0591038345590526	0.0714531446883815	0.0463025841308663
"643"	"chr1:5539958-5540878"	5	9.16426393072433e-40	3.09502452509132e-26	0.0818564669247108	0.0590797517026686	0.0590797517026686	"chr1"	5539958	5540878	921	0.0590797517026686	0.0818564669247108	-0.00190275015630437
"644"	"chr13:114149099-114150139"	4	4.73617546167662e-20	3.66872629103931e-22	0.0787696016797155	0.0577951810283934	0.0577951810283934	"chr13"	114149099	114150139	1041	0.0590132642543868	0.0787696016797155	0.0469559124075808
"645"	"chr17:40847780-40847859"	2	1.86224119187517e-16	2.62543704876208e-14	0.0704391041277317	0.0589823718792599	0.0589823718792599	"chr17"	40847780	40847859	80	0.0589823718792599	0.0704391041277317	0.0475256396307882
"646"	"chr3:35730817-35730993"	2	7.65243255443814e-18	3.31602791155828e-15	0.0679678203840195	0.0589458284695289	0.0589458284695289	"chr3"	35730817	35730993	177	0.058945828469529	0.0679678203840196	0.0499238365550384
"647"	"chr17:116238-116648"	2	3.81167305274665e-09	1.0291299918128e-07	0.0721523674145447	0.0589031568052225	0.0589031568052225	"chr17"	116238	116648	411	0.0589031568052225	0.0721523674145447	0.0456539461959003
"648"	"chr11:64543849-64544080"	2	4.16468803575578e-21	1.15210275102226e-17	0.0602233764494465	0.0588982892874372	0.0588982892874372	"chr11"	64543849	64544080	232	0.0588982892874371	0.0602233764494464	0.0575732021254279
"649"	"chr2:236100688-236100751"	3	1.79604784611827e-14	3.45552329365629e-13	0.0674086282467327	0.0587562827031074	0.0587562827031074	"chr2"	236100688	236100751	64	0.0587562827031074	0.0674086282467327	0.0511782996420502
"650"	"chr17:79010458-79012396"	8	1.33563241209272e-34	3.51125895529119e-36	0.0674147695411752	0.0566804513689536	0.0566804513689536	"chr17"	79010458	79012396	1939	0.0587455626518568	0.0733989463297945	0.047993793765736
"651"	"chr7:44198380-44199597"	5	3.13107861426277e-51	3.6018800160497e-43	0.0898853357026965	0.0570051567047732	0.0570051567047732	"chr7"	44198380	44199597	1218	0.0587326005077625	0.0985225547176429	0.0344669874864167
"652"	"chr8:145045235-145045851"	2	5.03649645443293e-13	3.0229236115365e-12	0.0603880306724785	0.0587311611596034	0.0587311611596034	"chr8"	145045235	145045851	617	0.0587311611596033	0.0603880306724784	0.0570742916467283
"653"	"chr16:86665961-86666183"	3	1.68047893718097e-29	4.12367519021912e-20	0.0893734220529159	0.0587157993937277	0.0587157993937277	"chr16"	86665961	86666183	223	0.0587157993937277	0.0893734220529159	0.0113919891309598
"654"	"chr11:68564292-68564477"	3	1.1656132765781e-22	1.73266149206171e-19	0.0688393184331803	0.0563912678703306	0.0563912678703306	"chr11"	68564292	68564477	186	0.0586965732894152	0.0757552346904343	0.036604756593965
"655"	"chr1:203018871-203020660"	6	8.87016824044979e-39	8.0113118774447e-49	0.0824480890006433	0.0586638467676349	0.0586638467676349	"chr1"	203018871	203020660	1790	0.0586638467676349	0.0824480890006434	0.0167957182318397
"656"	"chr7:778730-780240"	7	6.30465717466755e-58	7.3688314179056e-30	0.100451471841874	0.0577339391300438	0.0577339391300438	"chr7"	778730	780240	1511	0.0586149217734184	0.100451471841874	0.00296472584911278
"657"	"chr4:719011-720809"	7	1.21996533914037e-49	1.873080154454e-44	0.090624945872688	0.0573913509669758	0.0573913509669758	"chr4"	719011	720809	1799	0.0585708321062087	0.0988813138473182	0.0288840143140902
"658"	"chr1:2303963-2305060"	6	6.54600629386608e-33	2.41294619520444e-29	0.0920122059298228	0.0585575420066539	0.0585575420066539	"chr1"	2303963	2305060	1098	0.0585575420066539	0.0920122059298228	0.0299701987117817
"659"	"chr1:3420815-3421598"	4	2.62308414352589e-26	4.56547110787292e-25	0.0784240885514075	0.058552097797158	0.058552097797158	"chr1"	3420815	3421598	784	0.058552097797158	0.0784240885514075	0.0447797421604348
"660"	"chr6:90117574-90117722"	2	5.19129003446555e-19	1.16079125921441e-14	0.0926705128266924	0.0585088945805799	0.0585088945805799	"chr6"	90117574	90117722	149	0.05850889458058	0.0926705128266924	0.0243472763344675
"661"	"chr1:202137086-202137199"	2	2.63219915421571e-13	1.31161629240123e-11	0.0595271949303523	0.0584921217877588	0.0584921217877588	"chr1"	202137086	202137199	114	0.0584921217877588	0.0595271949303523	0.0574570486451653
"662"	"chr11:64391574-64392533"	2	1.04422533153489e-15	7.14357199792203e-18	0.0636418291737343	0.0584595327850614	0.0584595327850614	"chr11"	64391574	64392533	960	0.0584595327850615	0.0636418291737343	0.0532772363963886
"663"	"chr6:170238514-170239250"	5	1.00283584102478e-38	8.8976824732639e-32	0.0810934671807314	0.0584434524889591	0.0584434524889591	"chr6"	170238514	170239250	737	0.0584434524889591	0.0810934671807314	0.0327750318876993
"664"	"chr3:16843387-16843952"	2	8.1318406994662e-15	8.06619139455865e-14	0.0594493534249588	0.0583642042781789	0.0583642042781789	"chr3"	16843387	16843952	566	0.0583642042781789	0.0594493534249588	0.057279055131399
"665"	"chr17:3791902-3791952"	2	1.7871938585008e-12	4.38525177487811e-11	0.0600826704371101	0.0583632893911309	0.0583632893911309	"chr17"	3791902	3791952	51	0.0583632893911308	0.0600826704371101	0.0566439083451516
"666"	"chr21:43652704-43653234"	2	8.1238766214581e-14	2.5243482514187e-12	0.0633876187661523	0.0553983540839621	0.0553983540839621	"chr21"	43652704	43653234	531	0.0583582084017881	0.0693073274018043	0.0474090894017719
"667"	"chr15:42140150-42141147"	3	3.0949277990627e-24	8.44006652529336e-19	0.0836257036861636	0.0583380908951845	0.0583380908951845	"chr15"	42140150	42141147	998	0.0583380908951845	0.0836257036861636	0.0119325046221875
"668"	"chr11:65746292-65746754"	2	5.40273029064244e-21	1.71313528231289e-17	0.0737748349285675	0.0583346999451336	0.0583346999451336	"chr11"	65746292	65746754	463	0.0583346999451336	0.0737748349285675	0.0428945649616997
"669"	"chr10:6216350-6216434"	2	6.91414427883073e-09	3.67232517242162e-08	0.0538785886777906	0.0533136210654874	0.0533136210654874	"chr10"	6216350	6216434	85	0.0583346735201711	0.0587272790022949	0.0579420680380474
"670"	"chr14:97081558-97082103"	4	1.0446090460531e-32	9.97713016005756e-27	0.0785623049520851	0.0565166527131277	0.0565166527131277	"chr14"	97081558	97082103	546	0.0583049490967379	0.080126276856055	0.0200153030888695
"671"	"chr1:4485482-4485629"	2	3.75075487563714e-21	4.26717076315471e-17	0.0912338954410637	0.0582485843511471	0.0582485843511471	"chr1"	4485482	4485629	148	0.0582485843511471	0.0912338954410636	0.0252632732612306
"672"	"chr6:158028962-158029202"	2	8.82150256600983e-14	1.01572416119548e-10	0.0835853384831465	0.0582297884599057	0.0582297884599057	"chr6"	158028962	158029202	241	0.0582297884599057	0.0835853384831465	0.0328742384366648
"673"	"chr1:9666618-9667405"	2	9.00444578753102e-17	8.56967136276565e-18	0.0614356297293933	0.0582214605303582	0.0582214605303582	"chr1"	9666618	9667405	788	0.0582214605303582	0.0614356297293932	0.0550072913313233
