"coord"	"no.cpgs"	"minfdr"	"Stouffer"	"maxbetafc"	"meanbetafc.x"	"meanbetafc.y"	"chr"	"start"	"end"	"width"	"mean_DB"	"max_DB"	"min_DB"
"250"	"chr12:53899066-53900003"	2	2.11746300678367e-18	5.12675206432176e-17	0.0694043717454988	0.0645986316851629	0.0645986316851629	"chr12"	53899066	53900003	938	0.0645986316851628	0.0694043717454987	0.059792891624827
"251"	"chr15:42130662-42130735"	2	1.53425868846688e-24	4.0201602346333e-19	0.0665485617742296	0.0645957592958278	0.0645957592958278	"chr15"	42130662	42130735	74	0.0645957592958279	0.0665485617742296	0.0626429568174261
"252"	"chr17:77375461-77375842"	3	4.25977605202115e-30	1.42838605494891e-24	0.0783566387862055	0.0645789064905469	0.0645789064905469	"chr17"	77375461	77375842	382	0.0645789064905469	0.0783566387862056	0.0539733439568483
"253"	"chr12:125242977-125243098"	2	2.68116678833554e-12	4.58433345774753e-11	0.0691024113428268	0.0645705437260004	0.0645705437260004	"chr12"	125242977	125243098	122	0.0645705437260004	0.0691024113428268	0.0600386761091739
"254"	"chr11:123477197-123478354"	3	7.61485256281631e-31	3.47979892913448e-27	0.0721144030171027	0.0644466489148017	0.0644466489148017	"chr11"	123477197	123478354	1158	0.0644466489148017	0.0721144030171026	0.0581605322087048
"255"	"chr16:89959984-89960457"	4	4.61726408464269e-28	4.64379914919455e-22	0.0729966790917462	0.064435865497319	0.064435865497319	"chr16"	89959984	89960457	474	0.0644358654973189	0.0729966790917462	0.0451678158923532
"256"	"chr8:1379801-1379994"	3	9.52377722294722e-21	9.61715591831266e-17	0.0765928056818442	0.0643978848026816	0.0643978848026816	"chr8"	1379801	1379994	194	0.0643978848026816	0.0765928056818441	0.0563455419267452
"257"	"chr8:41478669-41478900"	3	5.29819165370342e-29	9.78997390212741e-24	0.0750080082316218	0.0643640383774057	0.0643640383774057	"chr8"	41478669	41478900	232	0.0643640383774057	0.0750080082316217	0.0483519035734655
"258"	"chr19:468773-468830"	2	3.72300842208747e-14	1.5678330669605e-12	0.0733544626844212	0.0643245646583512	0.0643245646583512	"chr19"	468773	468830	58	0.0643245646583512	0.0733544626844212	0.0552946666322811
"259"	"chr8:143085750-143086459"	6	2.89233601174724e-42	3.99403792519935e-35	0.0842494076084133	0.0642637019326048	0.0642637019326048	"chr8"	143085750	143086459	710	0.0642637019326048	0.0842494076084133	0.0446335878332429
"260"	"chr14:91744409-91744445"	3	5.54517524082427e-18	4.00635310182679e-16	0.0657393495654843	0.0642606428450081	0.0642606428450081	"chr14"	91744409	91744445	37	0.0642606428450081	0.0657393495654843	0.0634960040453873
"261"	"chr2:240020152-240020174"	2	0.00150911155005977	0.00568170777340756	0.0666246944288305	0.0642443164514353	0.0642443164514353	"chr2"	240020152	240020174	23	0.0642443164514353	0.0666246944288306	0.06186393847404
"262"	"chr4:2388738-2389156"	3	5.53589846504278e-33	2.75327109509378e-26	0.0742839880694459	0.0641115677044968	0.0641115677044968	"chr4"	2388738	2389156	419	0.0641115677044968	0.0742839880694459	0.0463498593531197
"263"	"chr7:1798869-1799192"	3	1.13512550187835e-22	9.05822674190993e-20	0.0671402499907844	0.0640873191735059	0.0640873191735059	"chr7"	1798869	1799192	324	0.0640873191735059	0.0671402499907844	0.0581677689004271
"264"	"chr7:148497907-148498614"	4	5.80639054068414e-43	3.12816940471323e-26	0.0880467994289042	0.0640508915771758	0.0640508915771758	"chr7"	148497907	148498614	708	0.0640508915771758	0.0880467994289041	0.00465758201259781
"265"	"chr10:131132657-131132745"	2	1.81964801486411e-18	1.95670745801449e-15	0.0652478446288843	0.0639789824863198	0.0639789824863198	"chr10"	131132657	131132745	89	0.0639789824863198	0.0652478446288843	0.0627101203437552
"266"	"chr18:77240530-77240640"	3	6.28850137186737e-37	5.50399548477033e-28	0.0646411146821256	0.0639619469481363	0.0639619469481363	"chr18"	77240530	77240640	111	0.0639619469481363	0.0646411146821255	0.0627102710295326
"267"	"chr17:77181544-77181644"	2	1.83757393228366e-20	5.7091390546535e-17	0.0718837410443534	0.0639604976533809	0.0639604976533809	"chr17"	77181544	77181644	101	0.063960497653381	0.0718837410443534	0.0560372542624085
"268"	"chr5:179621242-179621734"	4	7.38639309965104e-34	6.38663587204398e-24	0.0863878214458662	0.0639291292690271	0.0639291292690271	"chr5"	179621242	179621734	493	0.0639291292690271	0.0863878214458662	0.0476545277274726
"269"	"chr4:2372761-2372960"	3	4.19727821792938e-27	7.30618208688539e-23	0.0763084964297412	0.063872981142028	0.063872981142028	"chr4"	2372761	2372960	200	0.063872981142028	0.0763084964297412	0.0492937440501894
"270"	"chr1:2027575-2027983"	2	4.81640690304406e-18	7.01501245302641e-15	0.069439570642942	0.0638451665943549	0.0638451665943549	"chr1"	2027575	2027983	409	0.0638451665943549	0.069439570642942	0.0582507625457678
"271"	"chr10:82402453-82402662"	2	1.99830886920713e-17	1.34950270344973e-14	0.065732378053406	0.063783595002268	0.063783595002268	"chr10"	82402453	82402662	210	0.0637835950022679	0.065732378053406	0.0618348119511299
"272"	"chr19:1924559-1924761"	4	9.0583459635162e-39	1.5711785631177e-31	0.0702199367098114	0.0637638653789076	0.0637638653789076	"chr19"	1924559	1924761	203	0.0637638653789076	0.0702199367098114	0.0528802837695266
"273"	"chr4:1228640-1230262"	4	2.28231526064313e-23	1.28324147022321e-25	0.0818711636116516	0.0637633169436634	0.0637633169436634	"chr4"	1228640	1230262	1623	0.0637633169436634	0.0818711636116516	0.0522674369812651
"274"	"chr8:1905280-1905343"	2	8.63364941745595e-23	4.91491625549609e-17	0.0711076312836219	0.0636910155624782	0.0636910155624782	"chr8"	1905280	1905343	64	0.0636910155624782	0.0711076312836219	0.0562743998413345
"275"	"chr11:968650-969000"	4	3.98168549716187e-41	1.97526656706508e-31	0.0694426439420724	0.0635776788143943	0.0635776788143943	"chr11"	968650	969000	351	0.0635776788143943	0.0694426439420723	0.0517105741383497
"276"	"chr13:111747937-111748083"	3	1.32993831072505e-23	2.08328647031833e-20	0.0648565679385114	0.0635286919910956	0.0635286919910956	"chr13"	111747937	111748083	147	0.0635286919910957	0.0648565679385114	0.0627840847813585
"277"	"chr7:44228830-44229209"	2	8.39099314074439e-13	2.05708785208356e-11	0.0751541979876123	0.0634921107579583	0.0634921107579583	"chr7"	44228830	44229209	380	0.0634921107579584	0.0751541979876124	0.0518300235283043
"278"	"chr1:2310084-2310327"	2	1.47734674363719e-20	1.48443003463858e-16	0.0739937407873766	0.0634492102548982	0.0634492102548982	"chr1"	2310084	2310327	244	0.0634492102548981	0.0739937407873765	0.0529046797224197
"279"	"chr1:45103896-45103967"	3	6.35974483286173e-27	1.02122260365329e-22	0.0763550141074557	0.0634315226519724	0.0634315226519724	"chr1"	45103896	45103967	72	0.0634315226519724	0.0763550141074557	0.0444582216430442
"280"	"chr13:113611440-113611873"	4	8.06460307264944e-27	7.73407588124106e-21	0.0711204644163169	0.0633399633985735	0.0633399633985735	"chr13"	113611440	113611873	434	0.0633399633985735	0.0711204644163169	0.0439835148828497
"281"	"chr16:583676-585859"	5	1.41061736223003e-21	2.24095337078939e-30	0.0712530199650784	0.0632195823190964	0.0632195823190964	"chr16"	583676	585859	2184	0.0632195823190964	0.0712530199650784	0.0491495255935215
"282"	"chr17:4378085-4378180"	2	1.76165959935183e-12	2.58095048520037e-07	0.0747780062317104	0.063155614998238	0.063155614998238	"chr17"	4378085	4378180	96	0.063155614998238	0.0747780062317104	0.0515332237647657
"283"	"chr20:3145178-3145597"	3	2.85060670322957e-23	8.49926949351137e-19	0.0725317606958013	0.0631290498046027	0.0631290498046027	"chr20"	3145178	3145597	420	0.0631290498046027	0.0725317606958013	0.0539069982019835
"284"	"chr1:245411583-245411712"	3	7.52010408413087e-23	2.00924625003478e-19	0.0720132023888371	0.063125430009734	0.063125430009734	"chr1"	245411583	245411712	130	0.063125430009734	0.0720132023888371	0.0514704361576169
"285"	"chr1:245533911-245534931"	5	1.81498839717768e-37	3.21037711268218e-33	0.0964967442744389	0.0631234598279196	0.0631234598279196	"chr1"	245533911	245534931	1021	0.0631234598279195	0.0964967442744389	0.0183605961975409
"286"	"chr20:62583555-62583946"	3	1.89779356697739e-31	3.1170973943504e-25	0.0724240715508425	0.062988194385272	0.062988194385272	"chr20"	62583555	62583946	392	0.0629881943852721	0.0724240715508425	0.0465133490169521
"287"	"chr19:1799952-1800331"	4	1.58254855700612e-34	1.97541990219641e-28	0.0847393430670065	0.0629194372614201	0.0629194372614201	"chr19"	1799952	1800331	380	0.0629194372614201	0.0847393430670065	0.0325188838435658
"288"	"chr15:68924114-68924220"	3	3.09954591735687e-28	1.51899832986011e-23	0.0675860335690184	0.0628678372122564	0.0628678372122564	"chr15"	68924114	68924220	107	0.0628678372122564	0.0675860335690184	0.055862002729331
"289"	"chr1:111015299-111015513"	2	8.02714023933271e-06	0.000125953188316037	0.0677004720677359	0.0627866485671265	0.0627866485671265	"chr1"	111015299	111015513	215	0.0627866485671265	0.0677004720677359	0.057872825066517
"290"	"chr17:21300735-21300791"	3	8.10291934985834e-29	1.53250666393228e-23	0.0781956506913599	0.0627613723176813	0.0627613723176813	"chr17"	21300735	21300791	57	0.0627613723176813	0.0781956506913599	0.038916397945595
"291"	"chr16:89242827-89242935"	2	2.08676665087207e-24	1.65120937860704e-19	0.0637075448737277	0.0626508535698281	0.0626508535698281	"chr16"	89242827	89242935	109	0.0626508535698281	0.0637075448737277	0.0615941622659285
"292"	"chr5:2866388-2867363"	6	7.75291300339259e-38	2.96206885886425e-35	0.0862823697859563	0.062619735097531	0.062619735097531	"chr5"	2866388	2867363	976	0.062619735097531	0.0862823697859564	0.0345557514678433
"293"	"chr14:73355148-73356147"	2	2.92079259229536e-13	3.44967502536908e-15	0.063956202610947	0.062586222964257	0.062586222964257	"chr14"	73355148	73356147	1000	0.0625862229642569	0.063956202610947	0.0612162433175669
"294"	"chr2:220371699-220371753"	2	2.00843708324186e-15	2.01719289170898e-13	0.0743756536893086	0.062582203632021	0.062582203632021	"chr2"	220371699	220371753	55	0.0625822036320209	0.0743756536893085	0.0507887535747333
"295"	"chr14:64676792-64677007"	3	7.41302883497142e-25	6.53087356663513e-20	0.0652312421402858	0.0625574121860108	0.0625574121860108	"chr14"	64676792	64677007	216	0.0625574121860108	0.0652312421402858	0.0586274673461736
"296"	"chr1:3732904-3733314"	3	1.09162391322602e-21	1.48881013934361e-16	0.0732061741778743	0.0625372413781831	0.0625372413781831	"chr1"	3732904	3733314	411	0.062537241378183	0.0732061741778742	0.0463729555827633
"297"	"chr18:77542644-77543269"	3	1.02013443744693e-09	3.71298095534452e-05	0.0803110476033575	0.0624595442998836	0.0624595442998836	"chr18"	77542644	77543269	626	0.0624595442998837	0.0803110476033575	0.0407877379663459
"298"	"chr6:56405167-56406336"	3	1.88139050214572e-23	1.76900252786709e-21	0.0707402859062463	0.0623383723726281	0.0623383723726281	"chr6"	56405167	56406336	1170	0.0623383723726281	0.0707402859062463	0.0518376112722669
"299"	"chr21:46955566-46955647"	2	2.25431460525393e-16	7.14214757137703e-14	0.0747987289170045	0.0623271562011241	0.0623271562011241	"chr21"	46955566	46955647	82	0.0623271562011242	0.0747987289170046	0.0498555834852437
"300"	"chr10:134321589-134322334"	2	9.29254964641557e-18	4.21304830475204e-15	0.0776129341747527	0.0622863972101864	0.0622863972101864	"chr10"	134321589	134322334	746	0.0622863972101865	0.0776129341747527	0.0469598602456203
"301"	"chr19:10781796-10782187"	2	1.58131002582692e-16	1.87098191427916e-14	0.0835444370740636	0.0621763254800928	0.0621763254800928	"chr19"	10781796	10782187	392	0.0621763254800928	0.0835444370740636	0.040808213886122
"302"	"chr17:1061091-1061129"	2	6.3153843618635e-18	2.93280846441629e-15	0.0653415077546338	0.0621646178970875	0.0621646178970875	"chr17"	1061091	1061129	39	0.0621646178970875	0.0653415077546338	0.0589877280395412
"303"	"chr14:72943461-72943540"	2	1.90861220994206e-16	3.05968187684996e-14	0.062168966452599	0.0621574370034063	0.0621574370034063	"chr14"	72943461	72943540	80	0.0621574370034064	0.0621689664525991	0.0621459075542136
"304"	"chr13:113739251-113739577"	4	2.93917107754222e-35	3.14368913537133e-28	0.0741703944542908	0.0620364726623133	0.0620364726623133	"chr13"	113739251	113739577	327	0.0620364726623133	0.0741703944542907	0.0521415377773005
"305"	"chr11:1435489-1436177"	3	8.72703546686321e-21	6.93520923778773e-18	0.0834347038737108	0.0620338783305397	0.0620338783305397	"chr11"	1435489	1436177	689	0.0620338783305397	0.0834347038737109	0.0428881848440766
"306"	"chr2:214012-214353"	4	3.47080248790582e-06	0.0347732349834439	0.0705746620556345	0.0619960870460784	0.0619960870460784	"chr2"	214012	214353	342	0.0619960870460784	0.0705746620556345	0.0511793645998718
"307"	"chr1:230399402-230399479"	2	3.37698614437019e-15	2.78531969066294e-13	0.0642011060675063	0.0619951413375528	0.0619951413375528	"chr1"	230399402	230399479	78	0.0619951413375528	0.0642011060675063	0.0597891766075993
"308"	"chr11:33679728-33680332"	4	3.55704108076958e-33	4.79135385912876e-26	0.0800893608483912	0.0618884950399854	0.0618884950399854	"chr11"	33679728	33680332	605	0.0618884950399854	0.0800893608483912	0.0407498746777184
"309"	"chr5:175840794-175841493"	2	1.22966679624929e-18	3.21809160310541e-17	0.0660466665754581	0.0618831157902694	0.0618831157902694	"chr5"	175840794	175841493	700	0.0618831157902694	0.0660466665754581	0.0577195650050806
"310"	"chr22:50845326-50845380"	2	1.33858855115697e-21	1.18281397670555e-17	0.067278343550663	0.0617846509587894	0.0617846509587894	"chr22"	50845326	50845380	55	0.0617846509587894	0.067278343550663	0.0562909583669158
"311"	"chr6:2510144-2510637"	4	9.15032799230959e-35	1.16627995630209e-24	0.0816330779148919	0.0617345376519652	0.0617345376519652	"chr6"	2510144	2510637	494	0.0617345376519653	0.0816330779148919	0.0435704606786345
"312"	"chr4:146682377-146682755"	4	1.86683192765678e-40	4.46732231136651e-28	0.082428672953705	0.0616217885717174	0.0616217885717174	"chr4"	146682377	146682755	379	0.0616217885717175	0.0824286729537049	0.0139318721885107
"313"	"chr10:95143624-95143710"	2	1.81663128927214e-17	1.73864142024781e-13	0.0757699042168737	0.0615947509787319	0.0615947509787319	"chr10"	95143624	95143710	87	0.0615947509787319	0.0757699042168737	0.0474195977405901
"314"	"chr16:3534972-3536023"	3	7.17026766655728e-26	6.09209582890352e-25	0.071276180230721	0.0615334291786499	0.0615334291786499	"chr16"	3534972	3536023	1052	0.0615334291786499	0.071276180230721	0.0557627802683716
"315"	"chr16:86965114-86965605"	4	6.44276750168351e-15	8.84140046020085e-14	0.0755690125793173	0.061530732956564	0.061530732956564	"chr16"	86965114	86965605	492	0.0615307329565639	0.0755690125793173	0.0396489427432038
"316"	"chr1:203002234-203002593"	2	3.72010565500417e-21	2.86479688683449e-17	0.0725093376181042	0.0614843101615031	0.0614843101615031	"chr1"	203002234	203002593	360	0.0614843101615032	0.0725093376181042	0.0504592827049021
"317"	"chr1:54856035-54856511"	4	1.65664624066453e-30	3.2488218941094e-26	0.0757324709872968	0.0614777942544621	0.0614777942544621	"chr1"	54856035	54856511	477	0.0614777942544621	0.0757324709872967	0.0545094169032679
"318"	"chr2:158161728-158162587"	2	6.38341195884993e-12	3.21972572047549e-12	0.0773108578974729	0.0612568477072388	0.0612568477072388	"chr2"	158161728	158162587	860	0.0612568477072388	0.0773108578974729	0.0452028375170047
"319"	"chr17:77997198-77997997"	6	5.94312966219305e-31	3.88246075932767e-28	0.0897914099249719	0.0612567896786539	0.0612567896786539	"chr17"	77997198	77997997	800	0.0612567896786539	0.0897914099249719	0.0379199252261668
"320"	"chr11:131965129-131965815"	2	5.46627618705039e-15	1.16389927043074e-14	0.0649084387942691	0.0612047827790254	0.0612047827790254	"chr11"	131965129	131965815	687	0.0612047827790254	0.0649084387942691	0.0575011267637817
"321"	"chr19:10790551-10790583"	2	7.29263932986197e-23	1.12449646751985e-17	0.0764531527558892	0.0611650686590157	0.0611650686590157	"chr19"	10790551	10790583	33	0.0611650686590157	0.0764531527558892	0.0458769845621423
"322"	"chr7:98254421-98254487"	2	8.9375356044413e-19	9.16226338890896e-16	0.0713765541711095	0.0611351017738118	0.0611351017738118	"chr7"	98254421	98254487	67	0.0611351017738118	0.0713765541711095	0.0508936493765142
"323"	"chr1:3585225-3585424"	2	2.09501590481844e-19	2.91020060960504e-15	0.0745045280300312	0.0610962060112142	0.0610962060112142	"chr1"	3585225	3585424	200	0.0610962060112142	0.0745045280300312	0.0476878839923971
"324"	"chr20:1919852-1920407"	2	1.6617079848602e-16	3.51002157900911e-15	0.0699094550717058	0.0610899618706579	0.0610899618706579	"chr20"	1919852	1920407	556	0.0610899618706579	0.0699094550717058	0.0522704686696101
"325"	"chr17:43714888-43715162"	3	4.73385316952121e-28	2.87830755488033e-23	0.0810538215385689	0.061060479244544	0.061060479244544	"chr17"	43714888	43715162	275	0.061060479244544	0.0810538215385689	0.0508318378820314
"326"	"chr17:5988176-5988249"	2	1.40971387894108e-16	3.11580485943401e-14	0.0614479362263749	0.0610399124910046	0.0610399124910046	"chr17"	5988176	5988249	74	0.0610399124910046	0.0614479362263749	0.0606318887556344
"327"	"chr16:87174203-87174624"	3	6.6820407863008e-17	2.4375793790745e-14	0.078891093860915	0.0610396005156795	0.0610396005156795	"chr16"	87174203	87174624	422	0.0610396005156795	0.078891093860915	0.0471140441447822
"328"	"chr11:2470675-2471064"	3	4.57654761025421e-25	4.53229390196564e-17	0.077404535162042	0.0609876863177821	0.0609876863177821	"chr11"	2470675	2471064	390	0.0609876863177821	0.077404535162042	0.0434123619095499
"329"	"chr12:112605709-112605734"	2	3.29388809199967e-23	1.22008554914146e-18	0.0664562911025122	0.0609727906154436	0.0609727906154436	"chr12"	112605709	112605734	26	0.0609727906154436	0.0664562911025122	0.055489290128375
"330"	"chr16:23197660-23197740"	2	2.77521664604839e-12	5.67429082220513e-11	0.0621875634548835	0.0609397121639647	0.0609397121639647	"chr16"	23197660	23197740	81	0.0609397121639647	0.0621875634548835	0.0596918608730459
"331"	"chr14:89647120-89647182"	2	3.60912996859011e-16	7.53386485614886e-14	0.0647214833647919	0.0608803807679732	0.0608803807679732	"chr14"	89647120	89647182	63	0.0608803807679732	0.0647214833647919	0.0570392781711545
"332"	"chr8:93654903-93655006"	3	1.01021927066428e-27	2.96323169099736e-23	0.0627146176738474	0.0608518509860566	0.0608518509860566	"chr8"	93654903	93655006	104	0.0608518509860567	0.0627146176738473	0.0588237731232411
"333"	"chr7:1350803-1352002"	8	2.88090474262896e-57	1.84103936620413e-38	0.0918723960041138	0.0608035492689964	0.0608035492689964	"chr7"	1350803	1352002	1200	0.0608035492689964	0.0918723960041137	0.00208968029392187
"334"	"chr4:2248976-2249145"	3	7.85554536750932e-33	1.35983271657138e-26	0.0706130307652051	0.0607835760666074	0.0607835760666074	"chr4"	2248976	2249145	170	0.0607835760666075	0.0706130307652051	0.0548791308211081
"335"	"chr1:25232337-25232917"	2	7.25822862668989e-20	1.71705028862081e-17	0.0622841276618868	0.060741106188296	0.060741106188296	"chr1"	25232337	25232917	581	0.060741106188296	0.0622841276618867	0.0591980847147053
"336"	"chr11:120461210-120461641"	2	5.46018969984156e-18	1.76046932104809e-15	0.0649054671962186	0.0607082243914586	0.0607082243914586	"chr11"	120461210	120461641	432	0.0607082243914586	0.0649054671962186	0.0565109815866986
"337"	"chr15:101988075-101988134"	2	1.94645780029996e-14	9.08069145061827e-13	0.0659496637621789	0.0607003647325746	0.0607003647325746	"chr15"	101988075	101988134	60	0.0607003647325746	0.0659496637621789	0.0554510657029703
"338"	"chr6:18280398-18280525"	2	1.00697653003482e-17	5.11644524090234e-15	0.0666894236739954	0.0606997443323611	0.0606997443323611	"chr6"	18280398	18280525	128	0.060699744332361	0.0666894236739954	0.0547100649907267
"339"	"chr1:2182126-2183438"	4	1.20069166417523e-25	3.32622435053828e-24	0.0707749994145976	0.0606067308605893	0.0606067308605893	"chr1"	2182126	2183438	1313	0.0606067308605893	0.0707749994145976	0.0529355698848424
"340"	"chr21:32623901-32624720"	6	3.15437234472174e-46	4.7116071226414e-40	0.0817643147517848	0.0605942900910315	0.0605942900910315	"chr21"	32623901	32624720	820	0.0605942900910315	0.0817643147517849	0.0504143591162718
"341"	"chr21:45751145-45751204"	2	1.09256735869351e-19	8.79069644032626e-16	0.0617407524815196	0.0605681128575311	0.0605681128575311	"chr21"	45751145	45751204	60	0.0605681128575311	0.0617407524815196	0.0593954732335426
"342"	"chr12:3049788-3049965"	2	1.40367157248754e-16	5.14235377083137e-14	0.0730923466929877	0.0604914529994576	0.0604914529994576	"chr12"	3049788	3049965	178	0.0604914529994575	0.0730923466929876	0.0478905593059274
"343"	"chr1:205240462-205240910"	2	1.01985078408247e-17	2.91749209503537e-15	0.0743063079172654	0.0603465421903686	0.0603465421903686	"chr1"	205240462	205240910	449	0.0603465421903686	0.0743063079172654	0.0463867764634718
"344"	"chr1:2022951-2026224"	8	1.43368674819756e-37	3.09904971319867e-46	0.08459612702997	0.0603418313117424	0.0603418313117424	"chr1"	2022951	2026224	3274	0.0603418313117425	0.08459612702997	0.0152646902540459
"345"	"chr1:205422437-205423263"	2	2.4872359693824e-12	7.08870121342407e-12	0.0652418787936166	0.0603376858686881	0.0603376858686881	"chr1"	205422437	205423263	827	0.0603376858686881	0.0652418787936165	0.0554334929437597
"346"	"chr15:25841831-25842536"	4	1.81218565472909e-33	3.07694370056615e-25	0.0810312175927838	0.0602975105366435	0.0602975105366435	"chr15"	25841831	25842536	706	0.0602975105366436	0.0810312175927838	0.0256272921021979
"347"	"chr6:33993822-33994263"	2	1.02525950474874e-19	1.78257394448842e-16	0.0604718202464079	0.060241591033944	0.060241591033944	"chr6"	33993822	33994263	442	0.0602415910339439	0.0604718202464079	0.06001136182148
"348"	"chr11:67165707-67166521"	6	8.18322693607709e-53	3.48662702684778e-44	0.070272629963843	0.0602127643370761	0.0602127643370761	"chr11"	67165707	67166521	815	0.0602127643370761	0.070272629963843	0.0339319732373226
"349"	"chr12:132396540-132396826"	2	1.24366969931043e-17	5.72172492791335e-15	0.0697564228581944	0.0602028909533817	0.0602028909533817	"chr12"	132396540	132396826	287	0.0602028909533817	0.0697564228581944	0.050649359048569
"350"	"chr20:35488024-35489221"	6	4.46943101636945e-36	1.47787454491856e-34	0.0715891682859138	0.0601162451388194	0.0601162451388194	"chr20"	35488024	35489221	1198	0.0601162451388194	0.0715891682859138	0.0473518262074903
"351"	"chr12:110399167-110399302"	2	3.00286113643328e-17	8.33381773220657e-15	0.0632277227302272	0.0600902035092655	0.0600902035092655	"chr12"	110399167	110399302	136	0.0600902035092655	0.0632277227302272	0.0569526842883038
"352"	"chr3:15366034-15366862"	2	1.55231877849065e-10	9.23696053973073e-12	0.0673387673673146	0.0600612557382246	0.0600612557382246	"chr3"	15366034	15366862	829	0.0600612557382246	0.0673387673673146	0.0527837441091345
"353"	"chr17:77230242-77230580"	3	3.99478655431586e-31	9.53940735329451e-24	0.0793741884058262	0.0600046139577966	0.0600046139577966	"chr17"	77230242	77230580	339	0.0600046139577966	0.0793741884058262	0.0399147180009378
"354"	"chr3:196050645-196050902"	2	5.01022636515015e-18	3.02500449201255e-15	0.0619012219198912	0.0599679469491468	0.0599679469491468	"chr3"	196050645	196050902	258	0.0599679469491468	0.0619012219198912	0.0580346719784024
"355"	"chr1:1955124-1955762"	2	2.08019969220775e-19	4.28666431749128e-16	0.0777513888923289	0.0599660687331065	0.0599660687331065	"chr1"	1955124	1955762	639	0.0599660687331065	0.077751388892329	0.042180748573884
"356"	"chr3:48725172-48725646"	2	1.70920896089751e-23	4.98010626837465e-18	0.0724992177286034	0.059950875629977	0.059950875629977	"chr3"	48725172	48725646	475	0.059950875629977	0.0724992177286035	0.0474025335313505
"357"	"chr19:3196026-3196840"	4	5.16292801198824e-43	2.28183790984311e-30	0.0786561602742056	0.0599152708189357	0.0599152708189357	"chr19"	3196026	3196840	815	0.0599152708189357	0.0786561602742056	0.0118561689003071
"358"	"chr6:169104434-169104488"	2	3.15858825180978e-14	1.31160292491191e-12	0.0637060414243433	0.0599003748494703	0.0599003748494703	"chr6"	169104434	169104488	55	0.0599003748494703	0.0637060414243433	0.0560947082745973
"359"	"chr16:55406516-55406546"	2	7.85847892661573e-15	7.64817949899948e-13	0.0600045736136246	0.0598874605735772	0.0598874605735772	"chr16"	55406516	55406546	31	0.0598874605735771	0.0600045736136245	0.0597703475335298
"360"	"chr7:2182153-2182182"	2	8.51702050133328e-19	6.87154436767655e-16	0.0612795478746186	0.0598317096085822	0.0598317096085822	"chr7"	2182153	2182182	30	0.0598317096085821	0.0612795478746186	0.0583838713425456
"361"	"chr17:17120238-17120324"	3	6.9625776835726e-25	1.94022183905363e-20	0.0748447304986262	0.0598060270584922	0.0598060270584922	"chr17"	17120238	17120324	87	0.0598060270584922	0.0748447304986263	0.0354445804485556
"362"	"chr19:36020200-36020306"	3	1.60039057757053e-28	5.14688315721587e-23	0.0691701848125102	0.059793616766849	0.059793616766849	"chr19"	36020200	36020306	107	0.059793616766849	0.0691701848125102	0.0520802827902175
"363"	"chr8:8239143-8239485"	4	1.27243271444806e-36	1.5630647183034e-27	0.0770022063165545	0.0597855424226988	0.0597855424226988	"chr8"	8239143	8239485	343	0.0597855424226988	0.0770022063165545	0.0341827386186264
"364"	"chr14:105437094-105437141"	2	2.15010666904395e-10	2.46478998411436e-09	0.0694217707556736	0.0597804593174366	0.0597804593174366	"chr14"	105437094	105437141	48	0.0597804593174366	0.0694217707556736	0.0501391478791995
"365"	"chr9:138683538-138683902"	2	6.04819980434774e-20	1.90868876908395e-16	0.0670033818885206	0.0597050939648209	0.0597050939648209	"chr9"	138683538	138683902	365	0.0597050939648209	0.0670033818885206	0.0524068060411212
"366"	"chr17:72860402-72860448"	2	5.38775665232291e-23	2.97547814133169e-18	0.0693495694740829	0.059629039900068	0.059629039900068	"chr17"	72860402	72860448	47	0.0596290399000679	0.0693495694740829	0.049908510326053
"367"	"chr4:187765617-187766591"	2	3.25763691827685e-13	4.75529219613078e-15	0.0724979909832189	0.059564029502905	0.059564029502905	"chr4"	187765617	187766591	975	0.0595640295029051	0.072497990983219	0.0466300680225911
"368"	"chr19:2064854-2065374"	3	8.7393158082847e-21	1.50208370632071e-18	0.0717225947247057	0.059530628903991	0.059530628903991	"chr19"	2064854	2065374	521	0.059530628903991	0.0717225947247058	0.0512608570803373
"369"	"chr4:1844724-1844878"	3	3.64237359971221e-20	1.299239611543e-17	0.0688650082712811	0.0595187658629091	0.0595187658629091	"chr4"	1844724	1844878	155	0.0595187658629091	0.0688650082712811	0.0423948800134277
"370"	"chr13:114138019-114138260"	3	1.89415327509786e-20	9.07240157913081e-18	0.0688575695791735	0.0594971729827096	0.0594971729827096	"chr13"	114138019	114138260	242	0.0594971729827096	0.0688575695791735	0.0512452714766107
"371"	"chr2:182850059-182850441"	4	1.10053883188891e-26	4.21869536576311e-21	0.0722052563345841	0.0594933835915114	0.0594933835915114	"chr2"	182850059	182850441	383	0.0594933835915114	0.0722052563345841	0.0281310316590167
"372"	"chr19:18830254-18830892"	6	8.95779204886587e-59	1.25609703886383e-47	0.0762964656982114	0.0594623397774592	0.0594623397774592	"chr19"	18830254	18830892	639	0.0594623397774592	0.0762964656982114	0.0502892977824966
"373"	"chr19:24182604-24182718"	3	3.32476313413266e-23	5.12740657800263e-20	0.0731343228881884	0.0594523869310198	0.0594523869310198	"chr19"	24182604	24182718	115	0.0594523869310198	0.0731343228881884	0.0491065299392504
